start,wait,tutor_time,wall_time
23/11/2017 12:01,358,512,3480
23/11/2017 11:32,1307,887,3251
23/11/2017 13:19,13,436,437
23/11/2017 13:29,25,815,816
23/11/2017 12:46,2510,2029,2533
23/11/2017 12:52,6755,432389,432389
23/11/2017 12:52,2918,432389,432389
23/11/2017 13:02,997,264,264
23/11/2017 13:02,5100,264,264
23/11/2017 13:02,61,264,264
23/11/2017 12:37,577,953,954
23/11/2017 13:11,44,538,10653
23/11/2017 13:12,2467,775,775
23/11/2017 13:12,29,775,775
23/11/2017 14:35,156,206,3104
23/11/2017 14:38,329,1641,1642
23/11/2017 14:03,375,1529,1530
23/11/2017 14:09,1091,224,4597
23/11/2017 14:09,600,224,4597
23/11/2017 14:14,537,478,5502
23/11/2017 13:44,39,347,1160
23/11/2017 13:50,59,291,291
23/11/2017 13:50,66,3728,3775
23/11/2017 13:50,43,3728,3775
23/11/2017 14:21,493,1131,1150
23/11/2017 14:21,27,1131,1150
23/11/2017 13:54,194,164,2141
23/11/2017 13:54,1327,164,2141
23/11/2017 13:55,474,392,392
23/11/2017 13:58,48,2524,7816
23/11/2017 13:58,175,2524,7816
23/11/2017 15:46,1899,160,1159
23/11/2017 15:50,1191,222,14914
23/11/2017 14:44,51,2434,2435
23/11/2017 15:54,1313,34,14689
23/11/2017 15:54,702798,34,14689
23/11/2017 15:15,1551,650,2368
23/11/2017 15:27,2183,762,1025
23/11/2017 15:27,27,2719,2719
23/11/2017 15:27,2347,2719,2719
23/11/2017 15:28,2036,497,1605
23/11/2017 15:02,1134,1513,1514
23/11/2017 15:06,1359,661,2252
23/11/2017 15:37,15238,1363,4301
23/11/2017 15:37,16751,1363,4301
23/11/2017 15:37,14709,1363,4301
23/11/2017 15:37,17308,1363,4301
23/11/2017 15:37,2412,1363,4301
23/11/2017 15:37,1877,1363,4301
23/11/2017 16:59,199,547,547
23/11/2017 17:03,22,1596,3661
23/11/2017 15:56,852,1757,1757
23/11/2017 15:56,1837,1757,1757
23/11/2017 15:56,1814,1757,1757
23/11/2017 15:56,254594,1757,1757
23/11/2017 15:56,3032404,1757,1757
23/11/2017 15:56,490,1757,1757
23/11/2017 15:56,14042,1757,1757
23/11/2017 15:58,477,433,434
23/11/2017 16:32,942,23,24
23/11/2017 16:03,5646,713,714
23/11/2017 16:03,263,713,714
23/11/2017 16:35,274,685,686
23/11/2017 16:09,542,396,1650
23/11/2017 16:15,481,2911,3514
23/11/2017 16:16,877,69,69
23/11/2017 16:18,374,954,13258
23/11/2017 16:49,58,57,57
23/11/2017 17:42,191,486,487
23/11/2017 17:45,300,1129,1130
23/11/2017 17:30,77,876,877
23/11/2017 18:03,379,1016,7279
23/11/2017 19:28,2955,329,3763
23/11/2017 19:33,2579,297,3339
23/11/2017 18:26,638,540,6542
23/11/2017 18:31,979,1067,6641
23/11/2017 19:06,2250,201,4740
23/11/2017 19:11,1994,77,4522
23/11/2017 18:52,2145,131,5515
23/11/2017 20:15,5063,108,927
29/11/2017 13:25,2557,2194,17052
29/11/2017 13:25,4129098,5,1021
29/11/2017 13:25,3328,5,1021
29/11/2017 12:14,1158,1008,2994
29/11/2017 12:16,833,2147,2148
29/11/2017 12:21,736,2391,3812
29/11/2017 11:00,62,1677,7395
29/11/2017 11:00,99,1677,7395
29/11/2017 11:00,488103,1677,7395
29/11/2017 11:00,72,1677,7395
29/11/2017 11:00,91,1677,7395
29/11/2017 11:11,517105,3754,6068
29/11/2017 11:11,617,3754,6068
29/11/2017 12:23,817,843,28361
29/11/2017 10:03,105,1642,3140
29/11/2017 10:04,64,2982,5470
29/11/2017 10:06,56,2087,2983
29/11/2017 10:06,1117456,2087,2983
29/11/2017 10:39,1220,963,1272
29/11/2017 10:54,308,2479,6769
29/11/2017 10:56,1932,1408,1409
29/11/2017 10:57,440,803,6901
27/11/2017 16:14,1809,129,6975
27/11/2017 16:16,356519,390,391
27/11/2017 16:16,364842,390,391
27/11/2017 16:16,644,390,391
27/11/2017 16:17,403,691,6823
27/11/2017 15:13,590,106,10627
27/11/2017 15:15,604951,656,656
27/11/2017 15:15,341,656,656
27/11/2017 15:27,1029,710,711
27/11/2017 16:25,122,691,4425
27/11/2017 16:03,196,701,701
27/11/2017 16:03,273976,701,701
27/11/2017 16:08,247,1437,5298
27/11/2017 15:39,1698,1362,1362
27/11/2017 15:39,2993,1362,1362
27/11/2017 17:27,478,546,660
27/11/2017 17:35,1195,7,7
27/11/2017 17:03,746,1436,2202
27/11/2017 16:37,347919,706,706
27/11/2017 16:37,723,706,706
27/11/2017 16:44,774,1578,11084
27/11/2017 16:49,2250112,795,796
27/11/2017 16:49,78,795,796
29/11/2017 12:28,1098,827,2103
27/11/2017 17:40,13,797,798
27/11/2017 18:15,712,378,5703
27/11/2017 18:51,1915,572,4658
27/11/2017 18:51,132,572,4658
27/11/2017 18:20,2355952,225,5483
27/11/2017 18:20,289272,225,5483
27/11/2017 18:20,497,225,5483
27/11/2017 18:20,281806,225,5483
27/11/2017 18:20,351909,225,5483
27/11/2017 18:05,341807,419,6190
27/11/2017 18:05,384,419,6190
27/11/2017 18:39,1368,850,5198
27/11/2017 19:16,994,395,3310
27/11/2017 19:46,2025,217,1735
29/11/2017 12:31,1080,549,1940
29/11/2017 11:19,1105,1078,4873
29/11/2017 13:38,1129,604,15977
29/11/2017 12:41,1021,808,1232
29/11/2017 11:28,1128,1290,1313
29/11/2017 12:41,173,1312,8097
28/11/2017 10:04,159,3133,3133
28/11/2017 10:05,246,849,6990
28/11/2017 10:20,1120,2134,6112
28/11/2017 11:18,162,2624,5888
28/11/2017 11:18,686,2624,5888
28/11/2017 11:18,4234,2624,5888
28/11/2017 10:56,3254,2084,2085
28/11/2017 10:57,3294,1097,1098
28/11/2017 11:00,3476,612,2064
28/11/2017 11:31,5299,647,647
28/11/2017 11:36,5206,530,28749
28/11/2017 11:12,4186,2698,3244
28/11/2017 11:43,4192,2001,2001
28/11/2017 13:00,3870,1049,1050
28/11/2017 13:10,1688,1339,1339
28/11/2017 13:10,4187,1339,1339
28/11/2017 12:30,3585,995,25469
28/11/2017 12:30,957831,995,25469
28/11/2017 12:07,5565,3395,3396
28/11/2017 12:07,1112,3395,3396
28/11/2017 12:39,3760,1072,18949
28/11/2017 12:40,1662,1433,18872
28/11/2017 13:11,4256,1014,1015
28/11/2017 12:21,1027,61,2077
28/11/2017 12:23,130,788,788
28/11/2017 12:23,5027,788,788
28/11/2017 14:14,860,249,249
28/11/2017 14:15,792,1002,9560
28/11/2017 14:15,802,1002,9560
28/11/2017 14:21,777,105,18811
28/11/2017 14:23,862,1086,1086
28/11/2017 14:23,869,1086,1086
28/11/2017 14:23,1111423,1086,1086
28/11/2017 13:19,1529,2071,2071
28/11/2017 13:55,2395,607,620
28/11/2017 13:57,2406,999,14419
28/11/2017 13:57,1478,999,14419
28/11/2017 13:59,1348,1748,1749
28/11/2017 13:33,2282,1423,1424
28/11/2017 13:35,2259,1071,15601
28/11/2017 15:36,1441,3275,3970
28/11/2017 15:36,1227,663,663
28/11/2017 14:29,532,9234,9234
28/11/2017 14:42,862,753,17606
28/11/2017 15:16,681,799,799
28/11/2017 14:54,460,7152,7179
28/11/2017 16:18,47,1109,2302
28/11/2017 15:52,15,862,13407
28/11/2017 16:03,13957,3449,3793
28/11/2017 16:03,331,3449,3793
27/11/2017 10:07,304,5335,5335
27/11/2017 10:07,276,5335,5335
27/11/2017 10:07,322,5335,5335
27/11/2017 10:07,200,5335,5335
27/11/2017 10:07,37,5335,5335
27/11/2017 10:07,33,5335,5335
27/11/2017 10:07,175,5335,5335
27/11/2017 10:07,32,5335,5335
27/11/2017 10:07,314,5335,5335
29/11/2017 11:37,751,2683,31089
29/11/2017 11:37,1023,2683,31089
29/11/2017 11:37,85704,2683,31089
29/11/2017 11:37,257,2683,31089
29/11/2017 11:37,737,2683,31089
29/11/2017 11:37,85714,2683,31089
28/11/2017 18:02,1286,1724,5724
28/11/2017 16:59,553,288,289
28/11/2017 17:39,32,1551,1552
27/11/2017 10:06,254,1624,10715
28/11/2017 19:10,3131,15,1847
28/11/2017 19:14,3249,365,1622
27/11/2017 11:31,4411,2730,5196
27/11/2017 10:54,2370,2180,4614
27/11/2017 10:29,1639,1579,9485
27/11/2017 10:34,1266,6645,6646
27/11/2017 10:34,1185038,6645,6646
28/11/2017 18:51,2427,1247,2975
28/11/2017 18:29,1420,1351,4148
27/11/2017 12:33,496,763,763
27/11/2017 12:36,617,750,750
29/11/2017 11:39,21,2102,5067
27/11/2017 12:03,1539,445,446
27/11/2017 12:03,2138,776,3227
27/11/2017 11:38,4740,730,1480
27/11/2017 11:38,41,730,1480
27/11/2017 11:39,4084,671,671
27/11/2017 11:39,383,671,671
27/11/2017 12:11,1268,1451,1451
27/11/2017 12:12,516,2613,3198
28/11/2017 19:30,10687,217,218
28/11/2017 19:30,3852,217,218
27/11/2017 12:18,774,898,898
27/11/2017 11:48,3162,814,814
27/11/2017 11:48,3149,814,814
27/11/2017 11:48,32,814,814
28/11/2017 19:35,28370,12,13
28/11/2017 19:35,2482,12,13
27/11/2017 12:27,1148,3688,3688
27/11/2017 12:27,1115,3688,3688
27/11/2017 13:51,1186,971,15541
27/11/2017 13:56,1111,26,27
27/11/2017 13:57,936,3016,3222
27/11/2017 12:47,1149,593,594
27/11/2017 12:47,1139,593,594
27/11/2017 12:47,1472338,593,594
27/11/2017 13:28,198,474,475
27/11/2017 13:28,209,474,475
27/11/2017 13:00,44,1544,1544
27/11/2017 13:00,7622,1544,1544
27/11/2017 13:00,416,1544,1544
27/11/2017 13:05,119,3429,18328
27/11/2017 13:59,56,1386,15037
27/11/2017 13:05,205,305,6179
27/11/2017 13:05,168,305,6179
27/11/2017 13:05,182,305,6179
27/11/2017 13:06,72,2673,16006
27/11/2017 13:40,600,305,306
27/11/2017 13:46,916,509,509
27/11/2017 13:46,264120,509,509
27/11/2017 15:03,388,182,183
27/11/2017 15:04,206,2036,7013
27/11/2017 15:07,354,1907,1908
27/11/2017 14:14,189,38,38
27/11/2017 15:13,668,3014,10652
27/11/2017 14:18,398,20,20
27/11/2017 14:49,516713,1087,7660
27/11/2017 14:49,390,1087,7660
29/11/2017 14:44,1100,2392,4234
29/11/2017 14:46,876,1125,4791
29/11/2017 14:11,1988,84,7120
29/11/2017 14:11,1056,4060,13980
29/11/2017 13:48,1606,3099,6386
29/11/2017 14:21,1649,1316,5488
29/11/2017 14:21,1635,1316,5488
29/11/2017 14:21,1038,1316,5488
29/11/2017 14:21,1572,1316,5488
29/11/2017 14:21,1563,1316,5488
29/11/2017 14:23,1361,217,6235
29/11/2017 14:27,902,341,1752
29/11/2017 14:30,746,1056,5889
29/11/2017 14:33,787,1358,5613
29/11/2017 14:07,2444,2461,6305
29/11/2017 14:07,2437,2461,6305
29/11/2017 15:55,877,722,7007
29/11/2017 15:55,816,1011,1011
29/11/2017 15:55,820,1011,1011
29/11/2017 15:58,24,7118,7118
29/11/2017 15:58,3058,7118,7118
29/11/2017 15:58,25,7118,7118
29/11/2017 15:58,209,7118,7118
29/11/2017 15:58,21,7118,7118
29/11/2017 15:58,214,7118,7118
29/11/2017 15:58,27,7118,7118
29/11/2017 15:58,10,7118,7118
29/11/2017 15:58,120,7118,7118
29/11/2017 14:57,1050,3404,3405
29/11/2017 15:11,64,696,18266
29/11/2017 15:45,404,1003,1201
29/11/2017 16:04,39,89,15115
29/11/2017 17:05,1335,431,2781
29/11/2017 17:13,1959,339,11269
29/11/2017 17:13,1721,339,11269
29/11/2017 16:09,99,184,6153
29/11/2017 16:38,860,1552,1553
29/11/2017 16:14,93,1708,14505
29/11/2017 16:43,240,697,12742
29/11/2017 16:21,54,1034,3426
29/11/2017 16:21,13,1034,3426
29/11/2017 17:19,1346,20,10610
29/11/2017 17:20,680,1252,10581
29/11/2017 17:20,85,819,819
29/11/2017 17:59,318,604,8207
29/11/2017 17:33,2327,190,2236
29/11/2017 17:33,819,1763,1787
29/11/2017 17:35,910,1005,1182
29/11/2017 17:36,785,365,2010
29/11/2017 18:08,566,569,7596
29/11/2017 18:08,579,569,7596
29/11/2017 18:08,4668,569,7596
29/11/2017 18:16,525,529,7257
29/11/2017 18:16,749,529,7257
29/11/2017 18:34,97316,358,6237
29/11/2017 18:34,1700,358,6237
29/11/2017 18:34,105864,358,6237
29/11/2017 19:05,2577,101,4643
29/11/2017 19:06,345,3896,3914
29/11/2017 19:06,613362,3896,3914
29/11/2017 19:06,13,3896,3914
29/11/2017 19:06,53,3896,3914
29/11/2017 19:06,10,3896,3914
29/11/2017 19:06,230,3896,3914
29/11/2017 19:06,377,3896,3914
29/11/2017 19:06,364,3896,3914
29/11/2017 18:42,1783,142,5926
29/11/2017 20:12,5869,18,19
29/11/2017 20:12,6126,18,19
01/12/2017 10:48,1483,542,543
01/12/2017 10:09,576,2428,6615
01/12/2017 10:09,573,2428,6615
01/12/2017 10:10,583,388,5462
01/12/2017 10:18,101,1050,1051
01/12/2017 10:18,72917,1050,1051
01/12/2017 10:18,1206022,1050,1051
01/12/2017 10:03,259,371,378
01/12/2017 10:04,274,295,296
01/12/2017 10:37,828,908,1191
01/12/2017 11:56,59,19,2931
01/12/2017 10:51,1556,1499,1500
01/12/2017 11:26,63,1990,6638
01/12/2017 10:59,603696,1014,6954
01/12/2017 10:59,81594,1014,6954
01/12/2017 10:59,473,1014,6954
01/12/2017 10:59,863329,1014,6954
01/12/2017 10:58,1455,84,8368
01/12/2017 10:58,452,23,8389
01/12/2017 10:58,1685,1339,8351
01/12/2017 12:02,61,1331,1346
01/12/2017 11:44,845,995,2547
01/12/2017 11:44,78,136,3703
01/12/2017 11:16,185,1501,5741
01/12/2017 11:16,8,56,57
01/12/2017 11:18,1601,79,5263
01/12/2017 11:19,55,1387,1388
01/12/2017 12:41,631,273,274
01/12/2017 12:41,63337,273,274
01/12/2017 12:21,8,1130,1131
01/12/2017 12:27,792,1403,1567
01/12/2017 12:30,407,1314,2841
30/11/2017 10:14,728,1324,9773
30/11/2017 10:07,310,463,2348
30/11/2017 10:07,338,3266,6774
30/11/2017 11:34,2759,941,941
30/11/2017 11:34,2769,941,941
30/11/2017 11:34,2780,941,941
30/11/2017 11:36,4764,1343,1343
30/11/2017 11:00,1168,623,644
30/11/2017 11:00,2362,2188,4806
30/11/2017 10:35,1998,569,569
30/11/2017 11:12,1687,1103,1104
30/11/2017 10:48,455,756,7664
30/11/2017 12:41,2622,1093,4739
30/11/2017 12:43,3111,595,596
30/11/2017 11:50,3239,714,715
30/11/2017 12:21,1814,1154,5962
30/11/2017 12:21,1829,1154,5962
30/11/2017 12:00,2818,1641,1642
30/11/2017 12:00,3461,1641,1642
30/11/2017 12:02,2710,1096,3429
30/11/2017 12:06,1995,2907,2908
30/11/2017 12:06,2009,2907,2908
30/11/2017 12:06,1265,2907,2908
30/11/2017 13:52,183,563,21421
30/11/2017 13:52,2599,563,21421
30/11/2017 14:00,1991,1157,1158
30/11/2017 14:02,708,1804,2537
30/11/2017 12:57,3186,739,740
30/11/2017 12:58,2846,969,3724
30/11/2017 13:27,1779,1153,5159
30/11/2017 13:00,2788,233,24566
30/11/2017 13:05,2092,281,282
30/11/2017 13:38,2204,4490,4490
30/11/2017 13:38,330,4490,4490
30/11/2017 13:38,75108,4490,4490
30/11/2017 13:11,18,1579,23917
30/11/2017 13:11,2338,1579,23917
30/11/2017 13:11,2075,944,945
30/11/2017 13:15,2149,2630,2630
30/11/2017 13:46,2351,312,312
30/11/2017 15:07,955,994,16956
30/11/2017 15:07,1029,994,16956
30/11/2017 15:10,1102,257,5451
30/11/2017 14:08,1012,1495,3088
30/11/2017 14:39,344,489,1873
30/11/2017 14:11,711,2013,2014
30/11/2017 15:16,1137,1241,3316
30/11/2017 14:44,149,442,18339
30/11/2017 14:20,199,1552,7351
30/11/2017 14:51,590,1164,3073
30/11/2017 15:01,1061,1881,1882
30/11/2017 15:01,1073,1881,1882
30/11/2017 16:26,1091,1052,1052
30/11/2017 16:30,1351,1670,1671
30/11/2017 15:53,2285,2134,14206
30/11/2017 15:24,1542,1834,1835
30/11/2017 15:56,2287,410,445
30/11/2017 15:56,2308,410,445
30/11/2017 15:56,2057,410,445
30/11/2017 15:58,613,1662,13930
30/11/2017 16:07,2214,1973,1974
30/11/2017 16:12,701,1733,1733
30/11/2017 15:44,272258,776,776
30/11/2017 15:44,2374,776,776
30/11/2017 17:40,1921,1502,1503
30/11/2017 17:11,720,1242,3724
30/11/2017 16:42,1355,859,859
30/11/2017 16:42,80187,859,859
30/11/2017 16:43,1222,223,224
30/11/2017 16:43,728,1622,11202
30/11/2017 16:47,278,3173,3173
30/11/2017 17:30,1720,1393,8418
30/11/2017 18:52,2818,216,3944
30/11/2017 17:55,2275,919,919
30/11/2017 18:06,2859,465,6345
30/11/2017 18:14,1782,803,5876
30/11/2017 19:40,5195,105,817
30/11/2017 19:40,3553,105,817
30/11/2017 19:40,3995,105,817
30/11/2017 19:40,5,105,817
30/11/2017 19:40,880828,105,817
30/11/2017 19:49,1617,48,552
05/12/2017 12:26,543,1820,19538
05/12/2017 11:23,1104,972,973
05/12/2017 11:55,379,455,13800
05/12/2017 11:58,524,702,4298
05/12/2017 11:30,1049,1517,15269
05/12/2017 12:03,406,518,518
05/12/2017 12:04,921,788,788
05/12/2017 11:39,994,590,2717
05/12/2017 12:10,191,710,3543
05/12/2017 12:17,602,1610,1610
05/12/2017 12:17,579,1610,1610
05/12/2017 12:21,437,292,19761
05/12/2017 13:37,1216,969,1891
05/12/2017 13:44,2514,687,7257
05/12/2017 13:44,1258,687,7257
05/12/2017 13:10,867,675,9271
05/12/2017 12:45,1120,2168,4981
05/12/2017 13:21,1468,491,492
05/12/2017 13:22,947,1283,8556
05/12/2017 12:54,1608,187,188
05/12/2017 13:29,1382,427,427
05/12/2017 13:01,771,511,525
05/12/2017 14:49,610,1804,1804
05/12/2017 14:59,802,478,2785
05/12/2017 13:56,358051,606,10959
05/12/2017 13:56,176,606,10959
05/12/2017 14:28,828,45,4565
05/12/2017 14:29,703,182,1013
05/12/2017 14:02,529,629,2422
05/12/2017 14:36,1087,51,4121
05/12/2017 14:07,733,1242,10316
05/12/2017 14:08,445,495,496
05/12/2017 14:39,1077,1791,2568
05/12/2017 14:11,575,2208,2208
05/12/2017 14:17,244,1133,8561
05/12/2017 14:17,236,1133,8561
05/12/2017 16:07,1285,924,924
05/12/2017 16:08,1072,511,13313
05/12/2017 16:09,895,411,13250
05/12/2017 15:39,161,5893,5894
05/12/2017 15:39,156,5893,5894
05/12/2017 15:39,225,5893,5894
05/12/2017 15:43,474,39,4520
05/12/2017 15:46,549,194,4363
05/12/2017 15:21,73,1039,9060
05/12/2017 15:20,314,6521,6522
05/12/2017 15:50,680,630,4154
05/12/2017 15:22,106,2150,2150
05/12/2017 15:58,810,524,525
05/12/2017 17:14,1526,1503,1503
05/12/2017 16:17,800,1374,12787
05/12/2017 16:18,49,26,2688
05/12/2017 16:18,34,26,2688
05/12/2017 16:21,190,566,12563
05/12/2017 16:21,10947,566,12563
05/12/2017 16:35,44,1641,1642
05/12/2017 17:09,1126840,3326,3326
05/12/2017 17:09,1586,3326,3326
05/12/2017 18:10,2398,205,6815
05/12/2017 18:10,3990,205,6815
05/12/2017 18:12,3717,14,15
05/12/2017 17:45,3255,1025,7545
05/12/2017 18:19,3860,68,5802
05/12/2017 17:51,2948,527,528
05/12/2017 17:50,445391,12,12
05/12/2017 17:50,3605,12,12
05/12/2017 19:43,5947,468,1043
05/12/2017 19:42,6430,10,11
05/12/2017 18:50,4182,16,16
05/12/2017 18:50,24,118,4102
05/12/2017 18:50,4487,118,4102
05/12/2017 18:50,6160,701,4137
05/12/2017 18:50,3531,701,4137
04/12/2017 10:42,2336,33,9530
04/12/2017 10:43,2009,1828,1829
04/12/2017 10:30,1606,3963,3963
04/12/2017 10:04,77,4003,11810
04/12/2017 10:04,93,2169,2170
04/12/2017 12:02,1902,610,632
04/12/2017 12:05,1065,260,260
04/12/2017 12:05,434,3472,8859
04/12/2017 11:29,2280,850,1341
04/12/2017 11:04,261597,1522,2719
04/12/2017 11:04,2725,1522,2719
04/12/2017 11:36,2232,3224,3224
04/12/2017 11:14,954566,2014,2015
04/12/2017 11:14,1753,2014,2015
04/12/2017 11:48,25,945,946
04/12/2017 11:48,2637,945,946
04/12/2017 11:52,1449,1323,14480
04/12/2017 12:10,315,145,146
04/12/2017 12:12,343,297,297
04/12/2017 12:45,52,1588,1588
04/12/2017 12:22,73,600,601
04/12/2017 12:51,1129469,4709,10955
04/12/2017 12:51,3789,4709,10955
04/12/2017 12:51,85,4709,10955
04/12/2017 12:25,23,1549,1550
04/12/2017 12:59,55,1688,14030
04/12/2017 12:33,164,1090,1090
04/12/2017 13:03,148,1341,1342
04/12/2017 13:05,30,461,462
04/12/2017 13:07,473,1551,1786
04/12/2017 14:22,213,1376,1377
04/12/2017 14:00,124,3031,18555
04/12/2017 13:37,121,401,402
04/12/2017 14:34,184,1735,16623
04/12/2017 13:44,1243,25,11321
04/12/2017 15:44,205,686,686
04/12/2017 14:39,472,499,16381
04/12/2017 14:45,216,958,15860
04/12/2017 15:18,218,301,385
04/12/2017 15:00,213,3984,8720
04/12/2017 15:00,10,3984,8720
04/12/2017 15:02,698,484,8477
04/12/2017 15:05,33,34,14691
04/12/2017 16:57,294,1473,1487
04/12/2017 16:19,855,925,10389
04/12/2017 15:51,31,2962,3760
04/12/2017 16:24,247,2054,2054
04/12/2017 15:56,317,1534,1535
04/12/2017 16:42,59,443,9023
04/12/2017 18:03,375,412,412
04/12/2017 17:36,1698,499,1527
04/12/2017 17:06,2396,1933,1934
04/12/2017 17:06,37,1933,1934
04/12/2017 17:38,595,459,460
04/12/2017 17:44,301,1066,1145
04/12/2017 17:27,1285,508,8961
04/12/2017 19:21,3153,1040,2057
04/12/2017 18:29,1268,1300,4867
04/12/2017 18:29,3154,1300,4867
04/12/2017 18:29,3062,1300,4867
04/12/2017 18:29,2148,1300,4867
04/12/2017 19:33,4690,874,874
05/12/2017 10:00,74,1234,1235
05/12/2017 11:13,707,976,16282
05/12/2017 10:10,668,2498,2861
05/12/2017 10:21,1298,2045,2045
05/12/2017 10:52,1025,916,1837
05/12/2017 10:52,1127,302,5399
05/12/2017 10:55,1369,4035,4036
05/12/2017 10:55,570,4035,4036
05/12/2017 10:55,1296978,4035,4036
05/12/2017 10:58,518,828,5085
05/12/2017 10:34,2107,1072,6478
05/12/2017 10:34,1783,86,2093
07/12/2017 10:49,2825,337,351
07/12/2017 10:50,2904,1850,1851
07/12/2017 10:51,2952,3289,3290
07/12/2017 10:55,2495,977,977
07/12/2017 10:31,1783,631,632
07/12/2017 10:08,394,2429,2816
07/12/2017 10:10,528,1895,2430
07/12/2017 10:42,20,470,470
07/12/2017 11:32,3050,2788,2789
07/12/2017 11:12,3120,812,16151
07/12/2017 11:50,3778,1216,1220
07/12/2017 11:22,3722,1934,1934
07/12/2017 12:12,4485,1686,1687
07/12/2017 11:55,4265,61,61
07/12/2017 11:57,3907,1144,1144
07/12/2017 13:18,3256,2247,5740
07/12/2017 12:44,3958,469,470
07/12/2017 12:44,3287,1357,10642
07/12/2017 12:18,4842,1474,1491
07/12/2017 12:53,3676,2239,2239
07/12/2017 13:07,2775,671,10457
07/12/2017 13:07,1897118,671,10457
07/12/2017 12:41,3257,992,993
07/12/2017 14:29,4100,1905,6575
07/12/2017 14:29,159867,1905,6575
07/12/2017 14:29,3317,1905,6575
07/12/2017 14:32,3849,972,972
07/12/2017 13:57,5175,24,24
07/12/2017 13:57,3819,1106,6284
07/12/2017 13:58,3216,1011,1011
07/12/2017 14:00,309,2922,2923
07/12/2017 14:00,3050,2922,2923
07/12/2017 13:31,3884,354,354
07/12/2017 14:16,2875,737,738
07/12/2017 15:41,6127,1359,1360
07/12/2017 15:41,2398,1359,1360
07/12/2017 15:43,2463,934,934
07/12/2017 15:45,4926,1089,1089
07/12/2017 15:45,631,962,963
07/12/2017 14:48,3624,321,3208
07/12/2017 14:49,4042,333,333
07/12/2017 14:54,3595,2800,2820
07/12/2017 14:54,3595,2800,2820
07/12/2017 14:54,3583,2800,2820
07/12/2017 14:57,3429,2729,2730
07/12/2017 14:57,4362,2729,2730
07/12/2017 14:57,1386,2729,2730
07/12/2017 14:57,634,2729,2730
07/12/2017 14:58,1392643,1049,4212
07/12/2017 14:58,1392657,1049,4212
07/12/2017 14:58,3210,1049,4212
07/12/2017 14:58,736,1049,4212
07/12/2017 14:58,3202,1049,4212
07/12/2017 14:58,3222,1049,4212
07/12/2017 15:34,18219,497,498
07/12/2017 15:34,91681,497,498
07/12/2017 15:34,5112,497,498
07/12/2017 15:34,76753,497,498
07/12/2017 15:05,3568,1943,1944
07/12/2017 15:08,3591,1024,1024
07/12/2017 15:08,696699,1024,1024
07/12/2017 16:58,1097,1045,1045
07/12/2017 16:25,70,877,878
07/12/2017 16:30,73,887,2139
07/12/2017 16:01,762,1231,1231
07/12/2017 16:33,8662,1028,1028
07/12/2017 16:33,223,1028,1028
07/12/2017 16:05,3203,1131,1132
07/12/2017 16:05,41,1131,1132
07/12/2017 16:11,23,2799,12801
07/12/2017 16:42,596,1725,5064
07/12/2017 16:18,254,832,833
07/12/2017 16:51,949,962,963
07/12/2017 18:09,3318,15,15
06/12/2017 10:25,1136,622,3242
07/12/2017 18:14,3317,79,5525
07/12/2017 17:11,1310,1863,9220
07/12/2017 17:43,2108,1196,1197
07/12/2017 17:15,671,404,404
06/12/2017 10:03,48,2181,2181
06/12/2017 10:03,66,1884,9061
06/12/2017 10:04,258,919,4381
07/12/2017 17:23,1055,2278,2278
06/12/2017 10:18,860,463,3574
06/12/2017 10:34,1428,295,305
07/12/2017 18:50,3075,419,3509
06/12/2017 10:36,1444,40,2810
06/12/2017 10:36,1422,40,2810
06/12/2017 10:36,767,40,2810
06/12/2017 11:07,1932,554,897
06/12/2017 11:07,1919,554,897
06/12/2017 11:09,1147,1214,5384
06/12/2017 10:39,1624,612,7653
06/12/2017 10:41,691002,2686,8137
06/12/2017 10:41,1517,2686,8137
06/12/2017 10:41,318,2686,8137
07/12/2017 19:03,3420,1685,2845
06/12/2017 10:50,2057,1154,1154
06/12/2017 11:23,1643,1649,5610
06/12/2017 11:23,86237,1649,5610
06/12/2017 11:24,1652,1918,5036
06/12/2017 11:24,1649,1918,5036
06/12/2017 11:27,1699,3034,4235
06/12/2017 11:27,1349,3034,4235
06/12/2017 11:27,1689,3034,4235
06/12/2017 11:27,16,3034,4235
06/12/2017 11:27,6,3034,4235
06/12/2017 10:57,2465,111,1451
06/12/2017 11:27,1622,79,4254
06/12/2017 11:29,1718,491,23184
06/12/2017 10:59,2396,1387,20055
07/12/2017 18:50,4491,95,3480
07/12/2017 18:50,1053,95,3480
07/12/2017 18:50,1044,95,3480
07/12/2017 18:50,89627,95,3480
06/12/2017 12:48,1778,1240,1240
06/12/2017 11:55,2660,85,6217
07/12/2017 19:42,4233,10,10
07/12/2017 19:42,5513,13,14
06/12/2017 11:56,4920046,3034,4366
06/12/2017 11:56,1777,3034,4366
06/12/2017 11:56,1319,3034,4366
07/12/2017 19:43,3484,12,12
07/12/2017 19:43,802617,12,12
07/12/2017 19:43,4108,11,12
07/12/2017 19:43,1735,50,50
07/12/2017 19:43,18734,50,50
06/12/2017 12:33,1486,258,4887
06/12/2017 12:34,935,1827,19313
06/12/2017 12:59,1751,807,1081
06/12/2017 12:14,1847,1181,4954
06/12/2017 12:14,1834,1181,4954
06/12/2017 12:14,2503,1181,4954
06/12/2017 12:15,1842,277,294
06/12/2017 13:09,1852,561,2929
06/12/2017 13:39,2248,615,9944
06/12/2017 13:17,518854,4015,16591
06/12/2017 13:17,1556,4015,16591
